cn,cncode,year,region,incgr,dbacba,llgdp,cbagdp,dbagdp,ofagdp,pcrdbgdp,pcrdbofgdp,bdgdp,fdgdp,bcbd,ll_usd,overhead,netintmargin,concentration,roa,roe,costinc,zscore,inslife,insnonlife,stmktcap,stvaltraded,stturnover,listco_pc,prbond,pubond,intldebt,intldebtnet,nrbloan,offdep,remit
Azerbaijan,AZE,1974,Europe and Central Asia,Upper-middle-income economies,81.20078,27.500746,3.08807,27.524378,1.4715,15.116,20.472971,19.95897,19.980532,124.212,4271.265,5.3170557,3.8794954,69.26926,1.4249806,10.095427,59.918427,13.763373,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,5.180085182189941,11.430800437927246,2.4357
Azerbaijan,AZE,1975,Europe and Central Asia,Upper-middle-income economies,81.20078,27.500746,3.08807,27.524378,1.4715,15.116,20.472971,19.95897,19.980532,124.212,4271.265,5.3170557,3.8794954,69.26926,1.4249806,10.095427,59.918427,13.763373,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,5.180085182189941,11.430800437927246,2.4357
Azerbaijan,AZE,1976,Europe and Central Asia,Upper-middle-income economies,81.20078,27.500746,3.08807,27.524378,1.4715,15.116,20.472971,19.95897,19.980532,124.212,4271.265,5.3170557,3.8794954,69.26926,1.4249806,10.095427,59.918427,13.763373,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,5.180085182189941,11.430800437927246,2.4357
Azerbaijan,AZE,1977,Europe and Central Asia,Upper-middle-income economies,81.20078,27.500746,3.08807,27.524378,1.4715,15.116,20.472971,19.95897,19.980532,124.212,4271.265,5.3170557,3.8794954,69.26926,1.4249806,10.095427,59.918427,13.763373,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,5.180085182189941,11.430800437927246,2.4357
Azerbaijan,AZE,1978,Europe and Central Asia,Upper-middle-income economies,81.20078,27.500746,3.08807,27.524378,1.4715,15.116,20.472971,19.95897,19.980532,124.212,4271.265,5.3170557,3.8794954,69.26926,1.4249806,10.095427,59.918427,13.763373,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,5.180085182189941,11.430800437927246,2.4357
Azerbaijan,AZE,1979,Europe and Central Asia,Upper-middle-income economies,81.20078,27.500746,3.08807,27.524378,1.4715,15.116,20.472971,19.95897,19.980532,124.212,4271.265,5.3170557,3.8794954,69.26926,1.4249806,10.095427,59.918427,13.763373,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,5.180085182189941,11.430800437927246,2.4357
Azerbaijan,AZE,1980,Europe and Central Asia,Upper-middle-income economies,81.20078,27.500746,3.08807,27.524378,1.4715,15.116,20.472971,19.95897,19.980532,124.212,4271.265,5.3170557,3.8794954,69.26926,1.4249806,10.095427,59.918427,13.763373,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,5.180085182189941,11.430800437927246,2.4357
Azerbaijan,AZE,1981,Europe and Central Asia,Upper-middle-income economies,81.20078,27.500746,3.08807,27.524378,1.4715,15.116,20.472971,19.95897,19.980532,124.212,4271.265,5.3170557,3.8794954,69.26926,1.4249806,10.095427,59.918427,13.763373,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,5.180085182189941,11.430800437927246,2.4357
Azerbaijan,AZE,1982,Europe and Central Asia,Upper-middle-income economies,81.20078,27.500746,3.08807,27.524378,1.4715,15.116,20.472971,19.95897,19.980532,124.212,4271.265,5.3170557,3.8794954,69.26926,1.4249806,10.095427,59.918427,13.763373,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,5.180085182189941,11.430800437927246,2.4357
Azerbaijan,AZE,1983,Europe and Central Asia,Upper-middle-income economies,81.20078,27.500746,3.08807,27.524378,1.4715,15.116,20.472971,19.95897,19.980532,124.212,4271.265,5.3170557,3.8794954,69.26926,1.4249806,10.095427,59.918427,13.763373,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,5.180085182189941,11.430800437927246,2.4357
Azerbaijan,AZE,1984,Europe and Central Asia,Upper-middle-income economies,81.20078,27.500746,3.08807,27.524378,1.4715,15.116,20.472971,19.95897,19.980532,124.212,4271.265,5.3170557,3.8794954,69.26926,1.4249806,10.095427,59.918427,13.763373,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,5.180085182189941,11.430800437927246,2.4357
Azerbaijan,AZE,1985,Europe and Central Asia,Upper-middle-income economies,81.20078,27.500746,3.08807,27.524378,1.4715,15.116,20.472971,19.95897,19.980532,124.212,4271.265,5.3170557,3.8794954,69.26926,1.4249806,10.095427,59.918427,13.763373,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,5.180085182189941,11.430800437927246,2.4357
Azerbaijan,AZE,1986,Europe and Central Asia,Upper-middle-income economies,81.20078,27.500746,3.08807,27.524378,1.4715,15.116,20.472971,19.95897,19.980532,124.212,4271.265,5.3170557,3.8794954,69.26926,1.4249806,10.095427,59.918427,13.763373,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,5.180085182189941,11.430800437927246,2.4357
Azerbaijan,AZE,1987,Europe and Central Asia,Upper-middle-income economies,81.20078,27.500746,3.08807,27.524378,1.4715,15.116,20.472971,19.95897,19.980532,124.212,4271.265,5.3170557,3.8794954,69.26926,1.4249806,10.095427,59.918427,13.763373,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,5.180085182189941,11.430800437927246,2.4357
Azerbaijan,AZE,1988,Europe and Central Asia,Upper-middle-income economies,81.20078,27.500746,3.08807,27.524378,1.4715,15.116,20.472971,19.95897,19.980532,124.212,4271.265,5.3170557,3.8794954,69.26926,1.4249806,10.095427,59.918427,13.763373,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,5.180085182189941,11.430800437927246,2.4357
Azerbaijan,AZE,1989,Europe and Central Asia,Upper-middle-income economies,81.20078,27.500746,3.08807,27.524378,1.4715,15.116,20.472971,19.95897,19.980532,124.212,4271.265,5.3170557,3.8794954,69.26926,1.4249806,10.095427,59.918427,13.763373,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,5.180085182189941,11.430800437927246,2.4357
Azerbaijan,AZE,1990,Europe and Central Asia,Upper-middle-income economies,81.20078,27.500746,3.08807,27.524378,1.4715,15.116,20.472971,19.95897,19.980532,124.212,4271.265,5.3170557,3.8794954,69.26926,1.4249806,10.095427,59.918427,13.763373,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,5.180085182189941,11.430800437927246,2.4357
Azerbaijan,AZE,1991,Europe and Central Asia,Upper-middle-income economies,81.20078,27.500746,3.08807,27.524378,1.4715,15.116,20.472971,19.95897,19.980532,124.212,4271.265,5.3170557,3.8794954,69.26926,1.4249806,10.095427,59.918427,13.763373,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,5.180085182189941,11.430800437927246,2.4357
Azerbaijan,AZE,1992,Europe and Central Asia,Upper-middle-income economies,88.2919,27.500746,3.08807,27.524378,1.4715,15.116,20.472971,19.95897,19.980532,39.9403,234.682,5.3170557,3.8794954,69.26926,1.4249806,10.095427,59.918427,13.763373,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,5.180085182189941,11.430800437927246,2.4357
Azerbaijan,AZE,1993,Europe and Central Asia,Upper-middle-income economies,72.7909,22.9691,6.33096,34.4016,1.4715,5.47021,5.47021,14.2116,14.2116,35.4021,870.929,5.3170557,3.8794954,69.26926,1.4249806,10.095427,59.918427,13.763373,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,5.180085182189941,11.430800437927246,2.4357
Azerbaijan,AZE,1994,Europe and Central Asia,Upper-middle-income economies,63.231,22.3097,7.63361,16.9986,1.4715,2.89577,2.89577,13.1216,13.1216,8.13219,291.169,5.3170557,3.8794954,69.26926,1.4249806,10.095427,59.918427,13.763373,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,5.180085182189941,11.430800437927246,2.4357
Azerbaijan,AZE,1995,Europe and Central Asia,Upper-middle-income economies,82.2257,13.2064,4.57509,11.8086,1.4715,0.983299,0.983299,8.63934,8.63934,17.8997,335.448,5.3170557,3.8794954,69.26926,1.4249806,10.095427,59.918427,13.763373,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,0.327604,9.1008,0.098281
Azerbaijan,AZE,1996,Europe and Central Asia,Upper-middle-income economies,82.0984,10.4835,2.75428,12.6821,1.4715,1.04931,1.04931,5.0733,5.0733,23.8211,411.881,5.3170557,3.8794954,98.5109,1.4249806,10.095427,24.1959,13.763373,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,0.97584,19.8553,0.129
Azerbaijan,AZE,1997,Europe and Central Asia,Upper-middle-income economies,85.2064,11.8532,2.48072,12.7239,1.4715,1.74197,1.74197,5.24719,5.24719,39.6522,603.689,7.0405,6.67201,94.5481,4.71148,16.7163,37.5726,11.2836,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,0.630881,25.0083,0.131122
Azerbaijan,AZE,1998,Europe and Central Asia,Upper-middle-income economies,53.8203,12.1107,7.02474,12.9903,1.4715,2.78716,2.78716,5.54899,5.54899,61.2435,503.718,12.6479,8.19097,92.5034,4.75807,12.013,56.3598,18.6298,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.002527,0.122301504,8.161395,6.06725,0.6548605,0.337352,40.5302,0.141553
Azerbaijan,AZE,1999,Europe and Central Asia,Upper-middle-income economies,47.8432,10.6621,11.7278,11.9949,1.4715,2.86007,2.86007,5.00677,5.00677,53.7182,523.346,6.14158,6.1427,88.319,0.628775,2.16988,53.3632,12.0385,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,1.78992,60.6005,1.18946
Azerbaijan,AZE,2000,Europe and Central Asia,Upper-middle-income economies,49.6691,12.8059,10.7727,10.249,1.4715,4.11716,4.11716,7.45604,7.45604,55.8605,841.859,7.23233,3.17397,88.5425,-0.609189,-2.47113,44.5013,11.5547,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,4.13457,43.4972,1.08356
Azerbaijan,AZE,2001,Europe and Central Asia,Upper-middle-income economies,73.7982,13.6167,6.23263,8.84673,1.4715,5.20129,5.20129,8.31289,8.31289,71.331,702.833,7.07363,2.06898,87.2755,-1.04841,-4.98078,49.7608,10.7731,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,3.48657,67.8655,1.82432
Azerbaijan,AZE,2002,Europe and Central Asia,Upper-middle-income economies,78.0687,12.0638,2.4957,7.89718,1.4715,5.06739,5.06739,6.85416,6.85416,76.2743,766.301,6.60987,1.89977,80.377,3.22948,13.4885,51.8965,13.3267,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,3.43167,64.3385,2.91383
Azerbaijan,AZE,2003,Europe and Central Asia,Upper-middle-income economies,83.9112,12.2286,1.88551,8.15676,1.4715,5.7916,5.7916,7.0804,7.0804,86.1671,948.176,11.928,1.7807,74.3816,1.78162,10.7103,59.8577,10.7666,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,2.84506,72.4056,2.34968
Azerbaijan,AZE,2004,Europe and Central Asia,Upper-middle-income economies,87.5825,14.0691,1.54228,9.44438,1.4715,7.42393,7.42393,8.95154,8.95154,80.8259,1362.14,4.59218,2.20162,72.7376,2.33605,13.6014,46.0465,10.3659,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,5.39139,89.0559,2.62171
Azerbaijan,AZE,2005,Europe and Central Asia,Upper-middle-income economies,91.6238,13.0346,1.09958,9.81538,1.4715,7.90041,7.90041,8.93166,8.93166,94.7758,1731.97,5.20681,3.77543,68.4223,2.64182,13.7643,46.4321,12.2317,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,6.10022,66.1011,5.23529
Azerbaijan,AZE,2006,Europe and Central Asia,Upper-middle-income economies,94.7962,13.6099,0.724512,10.405,1.4715,8.88125,8.88125,8.73807,8.73807,106.303,3328.24,4.55586,4.14393,67.6695,2.23968,15.4465,48.9743,9.56514,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,5.64286,32.5071,3.87248
Azerbaijan,AZE,2007,Europe and Central Asia,Upper-middle-income economies,97.3614,16.0964,0.478806,12.7616,1.4715,10.8725,10.8725,9.09679,9.09679,129.936,5709.7,3.50939,4.48153,62.0822,2.14896,14.7032,44.8781,8.61271,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,6.06725,0.6548605,5.53414,28.9712,3.895
Azerbaijan,AZE,2008,Europe and Central Asia,Upper-middle-income economies,98.2607,18.2906,0.34152,15.6781,1.4715,13.1773,13.1773,9.49116,9.49116,146.344,8684.91,4.09249,8.99453,59.7012,1.74093,11.0516,39.7298,10.1789,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,0.102349,0.6548605,6.58104,15.0108,3.18161
Azerbaijan,AZE,2009,Europe and Central Asia,Upper-middle-income economies,95.7588,23.2444,0.708352,22.0802,1.4715,17.8706,17.8706,19.95897,19.980532,195.555,8497.08,4.33005,5.84264,59.7851,1.71214,10.6267,44.3993,10.5801,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,0.054186,0.6548605,6.51367,11.430800437927246,2.87578
Azerbaijan,AZE,2010,Europe and Central Asia,Upper-middle-income economies,90.0134,22.6437,1.6932,21.7533,1.4715,17.0301,17.0301,19.95897,19.980532,124.212,10474.3,4.1126,4.54243,62.6704,0.610659,4.19966,55.1178,9.22791,0.224677,1.3427571,9.684530258178711,1.421165,12.0539,0.053740002,0.122301504,8.161395,0.045363,0.6548605,6.39625,11.430800437927246,2.70742
"Bahamas, The",BHS,1960,High-income nonOECD members,High-income nonOECD members,93.38927,75.243866,1.944485,64.95318,9.38732,55.428463,61.828094,65.08836,66.56603,90.174484,4417.68,1.3031566,1.6866962,74.34233,1.3240592,12.65629,49.617325,22.961735,0.8249,1.8925021,60.79154968261719,7.53045,15.25205,0.4342355,13.201863,15.371,9.19271,1.307385,48.842201232910156,36.8089485168457,0.804406
"Bahamas, The",BHS,1961,High-income nonOECD members,High-income nonOECD members,93.38927,75.243866,1.944485,64.95318,9.38732,55.428463,61.828094,65.08836,66.56603,90.174484,4417.68,1.3031566,1.6866962,74.34233,1.3240592,12.65629,49.617325,22.961735,0.8249,1.8925021,60.79154968261719,7.53045,15.25205,0.4342355,13.201863,15.371,9.19271,1.307385,48.842201232910156,36.8089485168457,0.804406
"Bahamas, The",BHS,1962,High-income nonOECD members,High-income nonOECD members,93.38927,75.243866,1.944485,64.95318,9.38732,55.428463,61.828094,65.08836,66.56603,90.174484,4417.68,1.3031566,1.6866962,74.34233,1.3240592,12.65629,49.617325,22.961735,0.8249,1.8925021,60.79154968261719,7.53045,15.25205,0.4342355,13.201863,15.371,9.19271,1.307385,48.842201232910156,36.8089485168457,0.804406
"Bahamas, The",BHS,1963,High-income nonOECD members,High-income nonOECD members,93.38927,75.243866,1.944485,64.95318,9.38732,55.428463,61.828094,65.08836,66.56603,90.174484,4417.68,1.3031566,1.6866962,74.34233,1.3240592,12.65629,49.617325,22.961735,0.8249,1.8925021,60.79154968261719,7.53045,15.25205,0.4342355,13.201863,15.371,9.19271,1.307385,48.842201232910156,36.8089485168457,0.804406
"Bahamas, The",BHS,1964,High-income nonOECD members,High-income nonOECD members,93.38927,75.243866,1.944485,64.95318,9.38732,55.428463,61.828094,65.08836,66.56603,90.174484,4417.68,1.3031566,1.6866962,74.34233,1.3240592,12.65629,49.617325,22.961735,0.8249,1.8925021,60.79154968261719,7.53045,15.25205,0.4342355,13.201863,15.371,9.19271,1.307385,48.842201232910156,36.8089485168457,0.804406
"Bahamas, The",BHS,1965,High-income nonOECD members,High-income nonOECD members,93.38927,75.243866,1.944485,64.95318,9.38732,55.428463,61.828094,65.08836,66.56603,90.174484,4417.68,1.3031566,1.6866962,74.34233,1.3240592,12.65629,49.617325,22.961735,0.8249,1.8925021,60.79154968261719,7.53045,15.25205,0.4342355,13.201863,15.371,9.19271,1.307385,48.842201232910156,36.8089485168457,0.804406
"Bahamas, The",BHS,1966,High-income nonOECD members,High-income nonOECD members,93.38927,75.243866,1.944485,64.95318,9.38732,55.428463,61.828094,65.08836,66.56603,90.174484,4417.68,1.3031566,1.6866962,74.34233,1.3240592,12.65629,49.617325,22.961735,0.8249,1.8925021,60.79154968261719,7.53045,15.25205,0.4342355,13.201863,15.371,9.19271,1.307385,48.842201232910156,36.8089485168457,0.804406
"Bahamas, The",BHS,1967,High-income nonOECD members,High-income nonOECD members,93.38927,75.243866,1.944485,64.95318,9.38732,55.428463,61.828094,65.08836,66.56603,90.174484,4417.68,1.3031566,1.6866962,74.34233,1.3240592,12.65629,49.617325,22.961735,0.8249,1.8925021,60.79154968261719,7.53045,15.25205,0.4342355,13.201863,15.371,9.19271,1.307385,48.842201232910156,36.8089485168457,0.804406
"Bahamas, The",BHS,1968,High-income nonOECD members,High-income nonOECD members,93.38927,75.243866,1.944485,64.95318,9.38732,55.428463,61.828094,65.08836,66.56603,90.174484,4417.68,1.3031566,1.6866962,74.34233,1.3240592,12.65629,49.617325,22.961735,0.8249,1.8925021,60.79154968261719,7.53045,15.25205,0.4342355,13.201863,15.371,9.19271,1.307385,48.842201232910156,36.8089485168457,0.804406
"Bahamas, The",BHS,1969,High-income nonOECD members,High-income nonOECD members,97.1768,75.243866,1.64573,64.95318,9.38732,55.428463,61.828094,65.08836,66.56603,176.118,908.43,1.3031566,1.6866962,74.34233,1.3240592,12.65629,49.617325,22.961735,0.8249,1.8925021,60.79154968261719,7.53045,15.25205,0.4342355,13.201863,15.371,9.19271,1.307385,48.842201232910156,36.8089485168457,0.804406
"Bahamas, The",BHS,1970,High-income nonOECD members,High-income nonOECD members,97.4881,35.7762,1.76655,64.5962,9.38732,62.4347,62.4347,32.5042,32.5042,210.555,803.447,1.3031566,1.6866962,74.34233,1.3240592,12.65629,49.617325,22.961735,0.8249,1.8925021,60.79154968261719,7.53045,15.25205,0.4342355,13.201863,15.371,9.19271,1.307385,48.842201232910156,36.8089485168457,0.804406
"Bahamas, The",BHS,1971,High-income nonOECD members,High-income nonOECD members,97.2394,32.5096,1.75952,65.0259,9.38732,50.0027,50.0027,29.6165,29.6165,126.969,801.05,1.3031566,1.6866962,74.34233,1.3240592,12.65629,49.617325,22.961735,0.8249,1.8925021,60.79154968261719,7.53045,15.25205,0.4342355,13.201863,15.371,9.19271,1.307385,48.842201232910156,36.8089485168457,0.804406
"Bahamas, The",BHS,1972,High-income nonOECD members,High-income nonOECD members,96.6617,33.7036,1.69244,54.9167,9.38732,39.5862,39.5862,30.5814,30.5814,131.932,837.262,1.3031566,1.6866962,74.34233,1.3240592,12.65629,49.617325,22.961735,0.8249,1.8925021,60.79154968261719,7.53045,15.25205,0.4342355,13.201863,15.371,9.19271,1.307385,48.842201232910156,36.8089485168457,0.804406
"Bahamas, The",BHS,1973,High-income nonOECD members,High-income nonOECD members,99.8739,33.0584,0.73174,48.1889,9.38732,44.8587,48.4883,27.4199,29.9811,197.489,916.693,1.3031566,1.6866962,74.34233,1.3240592,12.65629,49.617325,22.961735,0.8249,1.8925021,60.79154968261719,7.53045,15.25205,0.4342355,13.201863,15.371,9.19271,1.307385,48.842201232910156,36.8089485168457,0.804406
